,Cherry Bomb,Cherry Bomb,Vișine explozive, WARNING: AUTO-TRANSLATION #####################################################
,Energy Carving,Energy Carving,Energie sculptată, WARNING: AUTO-TRANSLATION #####################################################
,Mana Sap,Mana Sap,Sevă magică, WARNING: AUTO-TRANSLATION #####################################################
,Mossy Carving,Mossy Carving,Sculptură cu plante, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Buckler,Dreaming Buckler,Apărator visător, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Buckler2,"""Far out!""","""Din tărâmurile depărtate!""", WARNING: AUTO-TRANSLATION #####################################################
,Brothers Bow,Brothers Bow,Arcul Fratelui, WARNING: AUTO-TRANSLATION #####################################################
,Crown of Roots,Crown of Roots,Coroana Rădăcinilor, WARNING: AUTO-TRANSLATION #####################################################
,Hero Carving,Hero Carving,Sculptura eroului, WARNING: AUTO-TRANSLATION #####################################################
,Survival Guide,Survival Guide,Ghid de supraviețuire, WARNING: AUTO-TRANSLATION #####################################################
,Sharp Branch,Sharp Branch,Ramură Ascuțită, WARNING: AUTO-TRANSLATION #####################################################
,Carved Blade,Carved Blade,Lamă sculptată, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Sword,Dreaming Sword,Sabie visătoare, WARNING: AUTO-TRANSLATION #####################################################
,Illusory Blade,Illusory Blade,Sabia Iluziilor, WARNING: AUTO-TRANSLATION #####################################################
,Illusory Duct Tape,Illusory Duct Tape,iluzie de bandă adezivă, WARNING: AUTO-TRANSLATION #####################################################
,Dreaming Ring,Dreaming Ring,Inelul visătorului, WARNING: AUTO-TRANSLATION #####################################################
,Overgrown Arrow,Overgrown Arrow,Săgeata naturii, WARNING: AUTO-TRANSLATION #####################################################
,Wooden Shiv,Wooden Shiv,Înțepător din lemn, WARNING: AUTO-TRANSLATION #####################################################
,Wooden Buckler,Wooden Buckler,Apărator din lemn, WARNING: AUTO-TRANSLATION #####################################################
,Belt of Dreams,Belt of Dreams,Centura Viselor, WARNING: AUTO-TRANSLATION #####################################################
,Fuel Pellet,Fuel Pellet,Bucată de combustibil, WARNING: AUTO-TRANSLATION #####################################################
,Tree Sword,Tree Sword,Sabia copac, WARNING: AUTO-TRANSLATION #####################################################
,Poison Carving,Poison Carving,Otravă sculptată, WARNING: AUTO-TRANSLATION #####################################################
,Energy Fish,Energy Fish,Pește energetic, WARNING: AUTO-TRANSLATION #####################################################
,Flowering Cleaver,Flowering Cleaver,Satârul înflorit, WARNING: AUTO-TRANSLATION #####################################################
,Frog Magician Boots,Frog Magician Boots,Cizmele Broastei, WARNING: AUTO-TRANSLATION #####################################################
,Saw Mill,Saw Mill,Ferăstrău Magic, WARNING: AUTO-TRANSLATION #####################################################
,Acorn Cap,Acorn Cap,Ghindă, WARNING: AUTO-TRANSLATION #####################################################
,Tape Carving,Tape Carving,Bandă sculptată, WARNING: AUTO-TRANSLATION #####################################################
,Piggy Bang,Piggy Bang,Pușcu-bombă, WARNING: AUTO-TRANSLATION #####################################################
,Gardener's Helmet,Gardener's Helmet,Casca grădinarului, WARNING: AUTO-TRANSLATION #####################################################
,Bolt Carving,Bolt Carving,Electricitate sculptată, WARNING: AUTO-TRANSLATION #####################################################
,Mossy Mace,Mossy Mace,Buzdugan al naturii, WARNING: AUTO-TRANSLATION #####################################################
,Lucky Carving,Lucky Carving,Sculptură norocoasă, WARNING: AUTO-TRANSLATION #####################################################
,Shiny Carving,Shiny Carving,Sculptură strălucitoare, WARNING: AUTO-TRANSLATION #####################################################
,Carving cyler,Carving cyler,Cilindru de sculptură, WARNING: AUTO-TRANSLATION #####################################################
,Die,Dice,Zar, WARNING: AUTO-TRANSLATION #####################################################
,Die1,Use to reroll your combat rewards,Folosește după finalul luptei pentru a găsi alte obiecte, WARNING: AUTO-TRANSLATION #####################################################
,mortar,mortar,mojar, WARNING: AUTO-TRANSLATION #####################################################
,Mortar1,Use to combine together potions to the left and right,Folosește înafara bătăliilor pentru a combina împreună poțiunile de la stânga și la dreapta, WARNING: AUTO-TRANSLATION #####################################################
,Rusty Sword,Rusty Sword,Sabie Ruginită, WARNING: AUTO-TRANSLATION #####################################################
,Ballista,Ballista,Balistă, WARNING: AUTO-TRANSLATION #####################################################
,Boo-hoo Buckler,Boo-hoo Buckler,Apărător plângăcios, WARNING: AUTO-TRANSLATION #####################################################
,Dark Potion,Dark Potion,Poțiune întunecată, WARNING: AUTO-TRANSLATION #####################################################
,Dark Potion1,Use to create a battle,Utilizați pentru a crea o bătălie, WARNING: AUTO-TRANSLATION #####################################################
,Spare Die,Spare Dice,Zaruri de rezervă, WARNING: AUTO-TRANSLATION #####################################################
,Spare Die1,Use to add to your combat rewards,Utilizați pentru a lua mai multe obiecte după luptă, WARNING: AUTO-TRANSLATION #####################################################
,Spring Gem,Spring Gem,Nestemata Primăverii, WARNING: AUTO-TRANSLATION #####################################################
,Shortcut Map,Shortcut Map,Hartă cu pasaje ascunse, WARNING: AUTO-TRANSLATION #####################################################
,Shortcut Map1,Use to discover a secret passage!,Folosește pentru a descoperi un pasaj secret!, WARNING: AUTO-TRANSLATION #####################################################
,Alembic,Alembic,Alambic, WARNING: AUTO-TRANSLATION #####################################################
,Alembic1,Use to duplicate the potion in the space above - for a price,Utilizați pentru a duplica poțiunea în spațiul de mai sus - pentru un preț, WARNING: AUTO-TRANSLATION #####################################################
,Lizard Blade,Lizard Blade,Sabie Șopârlelor, WARNING: AUTO-TRANSLATION #####################################################
,Lance,Lance,Lance, WARNING: AUTO-TRANSLATION #####################################################
,Flame Gem,Flame Gem,Nestemată Flacără, WARNING: AUTO-TRANSLATION #####################################################
,Flame Axe,Flame Axe,Toporul Înflăcărat, WARNING: AUTO-TRANSLATION #####################################################
,Fire Staff,Fire Staff,Toiag al Flăcărilor, WARNING: AUTO-TRANSLATION #####################################################
,Lily Pad,Lily Pad,Nufăr, WARNING: AUTO-TRANSLATION #####################################################
,Warhorn,Warhorn,Warhorn, WARNING: AUTO-TRANSLATION #####################################################
,Warnhorn1,Use to create a battle,Utilizați pentru a crea o bătălie, WARNING: AUTO-TRANSLATION #####################################################
,Red Pearl,Red Pearl,Perlă Roșie, WARNING: AUTO-TRANSLATION #####################################################
,Violet Energy,Violet Energy,Energie Violetă, WARNING: AUTO-TRANSLATION #####################################################
,Overgrown Axe,Overgrown Axe ,Securea naturii, WARNING: AUTO-TRANSLATION #####################################################
,Mixed Potion,Mixed Potion,Poțiune mixtă, WARNING: AUTO-TRANSLATION #####################################################
,Splitter,Splitter,Despărțitor, WARNING: AUTO-TRANSLATION #####################################################
,Splitter1,Destroys charge. Creates two charges going to the side. Each charge has half the value of the destroyed charge,Distruge încărcătura electrică. Creează două încărcături care ies prin celelalte ieșiri. Fiecare sarcină are jumătate din valoarea încărcăturii distruse, WARNING: AUTO-TRANSLATION #####################################################
,Core,Core,Nucleu, WARNING: AUTO-TRANSLATION #####################################################
,Battery,Battery,Baterie, WARNING: AUTO-TRANSLATION #####################################################
,Rotator,Rotator,Rotator, WARNING: AUTO-TRANSLATION #####################################################
,Ruby Rotator,Ruby Rotator,Rotator cu rubin, WARNING: AUTO-TRANSLATION #####################################################
,Sharp Rotator,Sharp Rotator,Rotator ascuțit, WARNING: AUTO-TRANSLATION #####################################################
,Disposable Battery,Disposable Battery,Baterie de unică folosință, WARNING: AUTO-TRANSLATION #####################################################
,Double Battery,Double Battery,Baterie dublă, WARNING: AUTO-TRANSLATION #####################################################
,Circuit Board,Circuit Board,Placă de bază, WARNING: AUTO-TRANSLATION #####################################################
,Microchip,Microchip,Microcip, WARNING: AUTO-TRANSLATION #####################################################
,Switcher,Switcher,Comutator, WARNING: AUTO-TRANSLATION #####################################################
,Switcher1,Use to switch the open side at any time,Utilizați pentru a comuta oricând partea deschisă, WARNING: AUTO-TRANSLATION #####################################################
,Citrine Reverser,Citrine Reverser,inversor cu citrină, WARNING: AUTO-TRANSLATION #####################################################
,Amplifier,Amplifier,Amplificator, WARNING: AUTO-TRANSLATION #####################################################
,Booster,Booster,Booster, WARNING: AUTO-TRANSLATION #####################################################
,Ray Gun,Ray Gun,Pistol cu laser, WARNING: AUTO-TRANSLATION #####################################################
,Defensive Grid,Defensive Grid,Program defensiv, WARNING: AUTO-TRANSLATION #####################################################
,Cup of Oil,Cup of Oil,Halbă cu ulei, WARNING: AUTO-TRANSLATION #####################################################
,Grape Juice,Grape Juice,Suc de struguri, WARNING: AUTO-TRANSLATION #####################################################
,Wooden Blade,Wooden Blade,Lamă de lemn, WARNING: AUTO-TRANSLATION #####################################################
,Reactive Core,Reactive Core,Nucleu reactiv, WARNING: AUTO-TRANSLATION #####################################################
,Defensive Core,Defensive Core,Nucleu defensiv, WARNING: AUTO-TRANSLATION #####################################################
,Destructive Core,Destructive Core,Nucleu distructiv, WARNING: AUTO-TRANSLATION #####################################################
,Charger,Charger,Încărcător, WARNING: AUTO-TRANSLATION #####################################################
,Charger1,Destroys charges. First charge is stored. Second charge releases twice the energy stored.,Distruge încărcătura. Prima încărcătură este stocată. A doua încărcătură eliberează de două ori energia stocată., WARNING: AUTO-TRANSLATION #####################################################
,Grinder,Grinder,Polizor, WARNING: AUTO-TRANSLATION #####################################################
,Heavy Grinder,Heavy Grinder,Polizor profesional, WARNING: AUTO-TRANSLATION #####################################################
,Repeater,Repeater,Repetitor, WARNING: AUTO-TRANSLATION #####################################################
,Repeater1,Destroys charges. Creates a new 1 energy charge for each energy the charge held.,Distruge încărcăturile electrice. Creează o nouă încărcătură electrică de o energie pentru fiecare energie pe care o deținea încărcătura distrusă., WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,Reverser,reverser,inversor, WARNING: AUTO-TRANSLATION #####################################################
,Mana Reverser,Mana Reverser,Inversor Magic, WARNING: AUTO-TRANSLATION #####################################################
,Toggle,Toggle,Întrerupător, WARNING: AUTO-TRANSLATION #####################################################
,Toggle1,"Each time this is used, the direction is reversed","De fiecare dată când este folosit, direcția este inversată", WARNING: AUTO-TRANSLATION #####################################################
,Rocket Silo,Rocket Silo,Siloz de rachete, WARNING: AUTO-TRANSLATION #####################################################
,Bouncer,Bouncer,Împingător gonflabil, WARNING: AUTO-TRANSLATION #####################################################
,Piston,Piston,Piston, WARNING: AUTO-TRANSLATION #####################################################
,Vacuum,Vacuum,Aspirator, WARNING: AUTO-TRANSLATION #####################################################
,Masonry Tools,Masonry Tools,Unelte de zidărie, WARNING: AUTO-TRANSLATION #####################################################
,Mechanical Gem,Mechanical Gem,Bijuterie mecanică, WARNING: AUTO-TRANSLATION #####################################################
,Sapphire,Sapphire,Safir, WARNING: AUTO-TRANSLATION #####################################################
,Cloud Sword,Cloud Sword,Sabie din nori, WARNING: AUTO-TRANSLATION #####################################################
,Cloud Sword2,It floats and stabs!,Plutește și înjunghie!, WARNING: AUTO-TRANSLATION #####################################################
,Chipped Sword,Chipped Sword,Sabie ciobită, WARNING: AUTO-TRANSLATION #####################################################
,Crab Cactus,Crab Cactus,Cactus crab, WARNING: AUTO-TRANSLATION #####################################################
,Vorpal Blade,Vorpal Blade,Tăiș Regal, WARNING: AUTO-TRANSLATION #####################################################
,Vorpal Blade2,It goes snicker-snack!,De două ori periculos, WARNING: AUTO-TRANSLATION #####################################################
,Bayou Club,Bayou Club,bâtă Bayou, WARNING: AUTO-TRANSLATION #####################################################
,Book of Nightmares,Book of Nightmares,Cartea Coșmarurilor, WARNING: AUTO-TRANSLATION #####################################################
,Dew Drop Blade,Dew Drop Blade,Lama picăturilor de rouă, WARNING: AUTO-TRANSLATION #####################################################
,Green Candle,Green Candle,Lumânare verde, WARNING: AUTO-TRANSLATION #####################################################
,Jar Carving,Jar Carving,Borcan Sculptat, WARNING: AUTO-TRANSLATION #####################################################
,Mask of Secrets,Mask of Secrets,Masca secretelor, WARNING: AUTO-TRANSLATION #####################################################
,Ring of Dreams,Ring of Dreams,Inelul Viselor, WARNING: AUTO-TRANSLATION #####################################################
,Spiky Carving,Spiky Carving,Sculptură înțepătoare, WARNING: AUTO-TRANSLATION #####################################################
,Spiral Lance,Spiral Lance,Lance Spiralată, WARNING: AUTO-TRANSLATION #####################################################
,Thorn Shiv,Thorn Shiv,Înțepător din spini, WARNING: AUTO-TRANSLATION #####################################################
,Tree Shield,Tree Shield,Scut din copac, WARNING: AUTO-TRANSLATION #####################################################
,Vine Wand,Vine Wand,Bagheta de viță de vie, WARNING: AUTO-TRANSLATION #####################################################
,Venom Sword,Venom Sword,Sabia Veninului, WARNING: AUTO-TRANSLATION #####################################################
,Venom Sword2,physician heal thyself,"medic, vindecă-te singur", WARNING: AUTO-TRANSLATION #####################################################
,Gem of Anna,Gem of Anna,Bijuteria Annei, WARNING: AUTO-TRANSLATION #####################################################
,Spare Glasses,Spare Glasses,Ochelari de rezervă, WARNING: AUTO-TRANSLATION #####################################################
,Spare Glasses2,I can't see without my glasses,Nu pot vedea fără ochelari, WARNING: AUTO-TRANSLATION #####################################################
,Daisy Blade,Daisy Blade,Sabie Înflorită, WARNING: AUTO-TRANSLATION #####################################################
,Spoiled Milk,Spoiled Milk,Lapte stricat, WARNING: AUTO-TRANSLATION #####################################################
,,,,
,BIG CURSE,BIG CURSE,BLESTEM MARE,
,CURSE OF HONEY,CURSE OF HONEY,BLESTEM DE MIERE,
,CURSE OF POISON,CURSE OF POISON,BLESTEM DE OTRAVĂ,
,CURSE OF POISON WEAPONS,CURSE OF POISON WEAPONS,BLESTEM DE ARME OTRĂVITOARE,
,CURSE OF SLIME,CURSE OF SLIME,BLESTEM DE SLIME,
,CURSE OF SLOW,CURSE OF SLOW,BLESTEM DE ÎNCETINIRE,
,CURSE OF SPIKES,CURSE OF SPIKES,BLESTEM DE ȚEPI,
,CURSE OF THORNS,CURSE OF THORNS,BLESTEM DE RETALIERE,
,CURSE OF WEAKNESS,CURSE OF WEAKNESS,BLESTEM DE SLĂBICIUNE,
,MEDIUM CURSE,MEDIUM CURSE,BLESTEM MEDIU,
,SMALL CURSE,SMALL CURSE,BLESTEM MIC,
