,Wooden Buckler,Wooden Buckler,Scudo in legno, WARNING: AUTO-TRANSLATION #####################################################
,Belt of Dreams,Belt of Dreams,Cintura dei sogni, WARNING: AUTO-TRANSLATION #####################################################
,Fuel Pellet,Fuel Pellet,Pellet di combustibile, WARNING: AUTO-TRANSLATION #####################################################
,Tree Sword,Tree Sword,Spada silvana, WARNING: AUTO-TRANSLATION #####################################################
,Poison Carving,Poison Carving,Intaglio velenoso, WARNING: AUTO-TRANSLATION #####################################################
,Energy Fish,Energy Fish,Pesce energetico, WARNING: AUTO-TRANSLATION #####################################################
,Flowering Cleaver,Flowering Cleaver,Mannaia fiorita, WARNING: AUTO-TRANSLATION #####################################################
,Frog Magician Boots,Frog Magician Boots,Stivali da stregone ranico, WARNING: AUTO-TRANSLATION #####################################################
,Saw Mill,Saw Mill,Segheria, WARNING: AUTO-TRANSLATION #####################################################
,Acorn Cap,Acorn Cap,Cappello di ghianda, WARNING: AUTO-TRANSLATION #####################################################
,Tape Carving,Tape Carving,Nastro adesivo intagliato, WARNING: AUTO-TRANSLATION #####################################################
,Piggy Bang,Piggy Bang,Salvadanaio esplosivo, WARNING: AUTO-TRANSLATION #####################################################
,Gardener's Helmet,Gardener's Helmet,Elmo da giardiniere, WARNING: AUTO-TRANSLATION #####################################################
,Bolt Carving,Bolt Carving,Intaglio di bulloni, WARNING: AUTO-TRANSLATION #####################################################
,Mossy Mace,Mossy Mace,Mazza Muschiosa, WARNING: AUTO-TRANSLATION #####################################################
,Lucky Carving,Lucky Carving,Intaglio Fortunato, WARNING: AUTO-TRANSLATION #####################################################
,Shiny Carving,Shiny Carving,Intaglio Brillante, WARNING: AUTO-TRANSLATION #####################################################
,Carving cyler,Carving cyler,Cilindro da intaglio, WARNING: AUTO-TRANSLATION #####################################################
,Die,Dice,Dado, WARNING: AUTO-TRANSLATION #####################################################
,Die1,Use to reroll your combat rewards,Usalo per ritentare le tue ricompense di combattimento, WARNING: AUTO-TRANSLATION #####################################################
,mortar,mortar,mortaio, WARNING: AUTO-TRANSLATION #####################################################
,Mortar1,Use to combine together potions to the left and right,Usalo per combinare pozioni a sinistra ed a destra, WARNING: AUTO-TRANSLATION #####################################################
,Rusty Sword,Rusty Sword,Spada arrugginita, WARNING: AUTO-TRANSLATION #####################################################
,Ballista,Ballista,balista, WARNING: AUTO-TRANSLATION #####################################################
,Boo-hoo Buckler,Boo-hoo Buckler,Buckler Emotivo, WARNING: AUTO-TRANSLATION #####################################################
,Dark Potion,Dark Potion,Pozione Oscura, WARNING: AUTO-TRANSLATION #####################################################
,Dark Potion1,Use to create a battle,Usalo per creare una battaglia, WARNING: AUTO-TRANSLATION #####################################################
,Spare Die,Spare Dice,Dado di ricambio, WARNING: AUTO-TRANSLATION #####################################################
,Spare Die1,Use to add to your combat rewards,Usalo per poter prendere un'altro oggetto dalle tue ricompense di combattimento, WARNING: AUTO-TRANSLATION #####################################################
,Spring Gem,Spring Gem,Gemma di primavera, WARNING: AUTO-TRANSLATION #####################################################
,Shortcut Map,Shortcut Map,Mappa delle scorciatoie, WARNING: AUTO-TRANSLATION #####################################################
,Shortcut Map1,Use to discover a secret passage!,Usala per scoprire un passaggio segreto!, WARNING: AUTO-TRANSLATION #####################################################
,Alembic,Alembic,Alambicco, WARNING: AUTO-TRANSLATION #####################################################
,Alembic1,Use to duplicate the potion in the space above - for a price,Usalo per duplicare la pozione nello spazio sopra - per un prezzo, WARNING: AUTO-TRANSLATION #####################################################
,Lizard Blade,Lizard Blade,Lucertolama, WARNING: AUTO-TRANSLATION #####################################################
,Lance,Lance,Lancia, WARNING: AUTO-TRANSLATION #####################################################
,Flame Gem,Flame Gem,Gemma della fiamma, WARNING: AUTO-TRANSLATION #####################################################
,Flame Axe,Flame Axe,Ascia di fiammeggiante, WARNING: AUTO-TRANSLATION #####################################################
,Fire Staff,Fire Staff,Staffa Incendiaria, WARNING: AUTO-TRANSLATION #####################################################
,Lily Pad,Lily Pad,Ninfea, WARNING: AUTO-TRANSLATION #####################################################
,Warhorn,Warhorn,Corno da guerra, WARNING: AUTO-TRANSLATION #####################################################
,Warnhorn1,Use to create a battle,Usalo per creare una battaglia, WARNING: AUTO-TRANSLATION #####################################################
,Red Pearl,Red Pearl,Perla Rossa, WARNING: AUTO-TRANSLATION #####################################################
,Violet Energy,Violet Energy,Energia Violacea, WARNING: AUTO-TRANSLATION #####################################################
,Overgrown Axe,Overgrown Axe ,Ascia Rampicante, WARNING: AUTO-TRANSLATION #####################################################
,Mixed Potion,Mixed Potion,Pozione mista, WARNING: AUTO-TRANSLATION #####################################################
,Splitter,Splitter,Separatore, WARNING: AUTO-TRANSLATION #####################################################
,Splitter1,Destroys charge. Creates two charges going to the side. Each charge has half the value of the destroyed charge,Distrugge la carica. Crea due cariche andando di lato. Ogni carica ha la metà del valore della carica distrutta, WARNING: AUTO-TRANSLATION #####################################################
,Core,Core,Nucleo, WARNING: AUTO-TRANSLATION #####################################################
,Battery,Battery,Batteria, WARNING: AUTO-TRANSLATION #####################################################
,Rotator,Rotator,Rotatore, WARNING: AUTO-TRANSLATION #####################################################
,Ruby Rotator,Ruby Rotator,Rubino Rotatore, WARNING: AUTO-TRANSLATION #####################################################
,Sharp Rotator,Sharp Rotator,Rotatore affilato, WARNING: AUTO-TRANSLATION #####################################################
,Disposable Battery,Disposable Battery,Batteria usa e getta, WARNING: AUTO-TRANSLATION #####################################################
,Double Battery,Double Battery,Doppia batteria, WARNING: AUTO-TRANSLATION #####################################################
,Circuit Board,Circuit Board,Scheda Elettronica, WARNING: AUTO-TRANSLATION #####################################################
,Microchip,Microchip,Microprocessore, WARNING: AUTO-TRANSLATION #####################################################
,Switcher,Switcher,Rotatore con Interruttore, WARNING: AUTO-TRANSLATION #####################################################
,Switcher1,Use to switch the open side at any time,Utilizzare per cambiare la direzione in cui curvera la carica, WARNING: AUTO-TRANSLATION #####################################################
,Citrine Reverser,Citrine Reverser,Inversore citrino, WARNING: AUTO-TRANSLATION #####################################################
,Amplifier,Amplifier,Amplificatore, WARNING: AUTO-TRANSLATION #####################################################
,Booster,Booster,Amplificatore, WARNING: AUTO-TRANSLATION #####################################################
,Ray Gun,Ray Gun,Pistola laser, WARNING: AUTO-TRANSLATION #####################################################
,Defensive Grid,Defensive Grid,Griglia difensiva, WARNING: AUTO-TRANSLATION #####################################################
,Cup of Oil,Cup of Oil,Tazza d'olio, WARNING: AUTO-TRANSLATION #####################################################
,Grape Juice,Grape Juice,Succo d'uva, WARNING: AUTO-TRANSLATION #####################################################
,Wooden Blade,Wooden Blade,Lama di legno, WARNING: AUTO-TRANSLATION #####################################################
,Reactive Core,Reactive Core,Nucleo reattivo, WARNING: AUTO-TRANSLATION #####################################################
,Defensive Core,Defensive Core,Nucleo difensivo, WARNING: AUTO-TRANSLATION #####################################################
,Destructive Core,Destructive Core,Nucleo Distruttivo, WARNING: AUTO-TRANSLATION #####################################################
,Charger,Charger,Alimentatore, WARNING: AUTO-TRANSLATION #####################################################
,Charger1,Destroys charges. First charge is stored. Second charge releases twice the energy stored., La prima carica che ci passa viene immagazzinata. La seconda carica che ci passa fa rilasciare il doppio dell'energia immagazzinata., WARNING: AUTO-TRANSLATION #####################################################
,Grinder,Grinder,Macinatore, WARNING: AUTO-TRANSLATION #####################################################
,Heavy Grinder,Heavy Grinder,Macinatore Pesante, WARNING: AUTO-TRANSLATION #####################################################
,Repeater,Repeater,Ripetitore, WARNING: AUTO-TRANSLATION #####################################################
,Repeater1,Destroys charges. Creates a new 1 energy charge for each energy the charge held.,La Carica che passa Viene divisa in tante cariche dal valore di 1 energia, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,Reverser,reverser,Invetitore, WARNING: AUTO-TRANSLATION #####################################################
,Mana Reverser,Mana Reverser,Invertitore Magico, WARNING: AUTO-TRANSLATION #####################################################
,Toggle,Toggle,Rotatore Alternato, WARNING: AUTO-TRANSLATION #####################################################
,Toggle1,"Each time this is used, the direction is reversed","Ogni volta che una charica ci passa, la direzione viene invertita", WARNING: AUTO-TRANSLATION #####################################################
,Rocket Silo,Rocket Silo,Silo missilistico, WARNING: AUTO-TRANSLATION #####################################################
,Bouncer,Bouncer,Sbalzatore, WARNING: AUTO-TRANSLATION #####################################################
,Piston,Piston,Pistone, WARNING: AUTO-TRANSLATION #####################################################
,Vacuum,Vacuum,Aspiratore, WARNING: AUTO-TRANSLATION #####################################################
,Masonry Tools,Masonry Tools,Strumenti da muratore, WARNING: AUTO-TRANSLATION #####################################################
,Mechanical Gem,Mechanical Gem,Gemma Meccanica, WARNING: AUTO-TRANSLATION #####################################################
,Sapphire,Sapphire,Zaffiro, WARNING: AUTO-TRANSLATION #####################################################
,Cloud Sword,Cloud Sword,Lama nuvolosa, WARNING: AUTO-TRANSLATION #####################################################
,Cloud Sword2,It floats and stabs!,Galleggia e pugnala!, WARNING: AUTO-TRANSLATION #####################################################
,Chipped Sword,Chipped Sword,Spada scheggiata, WARNING: AUTO-TRANSLATION #####################################################
,Crab Cactus,Crab Cactus,Cactus granchio, WARNING: AUTO-TRANSLATION #####################################################
,Vorpal Blade,Vorpal Blade,Lama Vorparea, WARNING: AUTO-TRANSLATION #####################################################
,Vorpal Blade2,It goes snicker-snack!,Va a fare uno spuntino!, WARNING: AUTO-TRANSLATION #####################################################
,Bayou Club,Bayou Club,Clava paludesca, WARNING: AUTO-TRANSLATION #####################################################
,Book of Nightmares,Book of Nightmares,Libro degli incubi, WARNING: AUTO-TRANSLATION #####################################################
,Dew Drop Blade,Dew Drop Blade,Lama a goccia di rugiada, WARNING: AUTO-TRANSLATION #####################################################
,Green Candle,Green Candle,Candela Verde, WARNING: AUTO-TRANSLATION #####################################################
,Jar Carving,Jar Carving,vaso intagliato, WARNING: AUTO-TRANSLATION #####################################################
,Mask of Secrets,Mask of Secrets,Maschera dei Segreti, WARNING: AUTO-TRANSLATION #####################################################
,Ring of Dreams,Ring of Dreams,Anello dei sogni, WARNING: AUTO-TRANSLATION #####################################################
,Spiky Carving,Spiky Carving,Intaglio appuntito, WARNING: AUTO-TRANSLATION #####################################################
,Spiral Lance,Spiral Lance,Lancia a spirale, WARNING: AUTO-TRANSLATION #####################################################
,Thorn Shiv,Thorn Shiv,Daga Affilata, WARNING: AUTO-TRANSLATION #####################################################
,Tree Shield,Tree Shield,Scudo dell'albero, WARNING: AUTO-TRANSLATION #####################################################
,Vine Wand,Vine Wand,Bacchetta di Liane, WARNING: AUTO-TRANSLATION #####################################################
,Venom Sword,Venom Sword,Lama Avvelenata, WARNING: AUTO-TRANSLATION #####################################################
,Venom Sword2,physician heal thyself,Fisicamente cura te stesso, WARNING: AUTO-TRANSLATION #####################################################
,Gem of Anna,Gem of Anna,Gemma di Anna, WARNING: AUTO-TRANSLATION #####################################################
,Spare Glasses,Spare Glasses,Occhiali di ricambio, WARNING: AUTO-TRANSLATION #####################################################
,Spare Glasses2,I can't see without my glasses,Non riesco a vedere senza i miei occhiali, WARNING: AUTO-TRANSLATION #####################################################
,Daisy Blade,Daisy Blade,Lama Fiorita, WARNING: AUTO-TRANSLATION #####################################################
,Spoiled Milk,Spoiled Milk,Latte scaduto, WARNING: AUTO-TRANSLATION #####################################################
,,,,
,BIG CURSE,BIG CURSE,GRANDE MALEDIZIONE,
,CURSE OF HONEY,CURSE OF HONEY,MALEDIZIONE MIELOSA,
,CURSE OF POISON,CURSE OF POISON,MALEDIZIONE VELENOSA,
,CURSE OF POISON WEAPONS,CURSE OF POISON WEAPONS,MALEDIZIONE DELL’ARMA VELENOSA,
,CURSE OF SLIME,CURSE OF SLIME,MALEDIZIONE GELATINOSA,
,CURSE OF SLOW,CURSE OF SLOW,MALEDIZIONE DELLA LENTEZZA,
,CURSE OF SPIKES,CURSE OF SPIKES,MALEDIZIONE SPINOSA,
,CURSE OF THORNS,CURSE OF THORNS,MALEDIZIONE APPUNTITA,
,CURSE OF WEAKNESS,CURSE OF WEAKNESS,MALEDIZIONE DELLA DEBOLEZZA,
,MEDIUM CURSE,MEDIUM CURSE,MALEDIZIONE MEDIA,
,SMALL CURSE,SMALL CURSE,MALEDIZIONE PICCOLA,
,BELT OF KNIVES,BELT OF KNIVES,CINTURA DI COLTELLI,
,BARBELL,BARBELL,PESI,
,BOMBSTONE,BOMBSTONE,PIETRABOMBA,
,CLEANSING FLAME,CLEANSING FLAME,FIAMMA PURIFICANTE,
,CONDUCTOR,CONDUCTOR,CONDUTTORE,
,CORAL,CORAL,CORALLO,
,FLUFFY COTTON,FLUFFY COTTON,COTONE SOFFICE,
,GLASS BOTTLE,GLASS BOTTLE,BOTTIGLIA DI VETRO,
,HOURGLASS,HOURGLASS,CLESSIDRA,
,MOUSE WOOD,MOUSE WOOD,MIRINO PER TOPI,
,ORE,ORE,MINERALE,
,SANDWICH,SANDWICH,TRAMEZZINO,
,SHIELD SPIRIT,SHIELD SPIRIT,SPIRITO DIFENSIVO,
,SPICE,SPICE,SPEZIE PICCANTI,
,SPICY GINGER,SPICY GINGER,ZENZERO PICCANTE,
,STOPWATCH,STOPWATCH,CRONOMETRO,
,TUSK,TUSK,ZANNA,
,WINDMILL,WINDMILL,MULINO,
,FROG TOTEM,FROG TOTEM,TOTEM RANICO,
,ETHEREAL BLADE,ETHEREAL BLADE,LAMA ETEREA,
,ETHEREAL BLADE2,A sword that was too good for this world. We have to share it between dimensions,Una spada che è troppo buona per questo mondo. Dobbiamo condividerla tra le dimensioni,
,ETHEREAL ENERGY,ETHEREAL ENERGY,ENERGIA ETEREA,
,ETHEREAL SHIV,ETHEREAL SHIV,DAGA ETEREA,
,FOX RAPIER,FOX RAPIER,STOCCO DA VOLPE,
,FOX RAPIER2,Foxes can't be trusted,Non ci si può fidare delle volpi,
,Alloy,Alloy,Lega, WARNING: AUTO-TRANSLATION #####################################################
,,,,
,GOLD2,The root of all evil. But also very shiny,La causa di tutti i mali. Ma anche molto brillante,
,Black Mana Stone,Black Mana Stone,Pietra Magica Oscura,WARNING: AUTO-TRANSLATION #####################################################
,Black Mana Stone2,"Unsatisfied, a greedy frog poured his dark heart into this ancient stone","Insoddisfatta, una rana avida versò il suo cuore oscuro in questa antica pietra
",WARNING: AUTO-TRANSLATION #####################################################
,Black Mana Stone e1,Adjacent or diagonal Mana Stones are destroyed,Pietre Magiche adiacenti o diagonali vengono Distrutte,
,Black Mana Stone e2,Permanently add /x to max mana capacity,Permanentemente aggiunge /x alla capacita di mana,
,,,,
,HUGE MANA STONE,HUGE MANA STONE,ENORME PIETRA MAGICA,
,LARGE MANA STONE,LARGE MANA STONE,GRANDE PIETRA MAGICA,
,MANA STONE,MANA STONE,PIETRA MAGICA,
,ETHEREAL ARROW,ETHEREAL ARROW,FRECCIA ETEREA,
,Sliding Rune,Sliding Rune,Runa scorrevole,
,Sliding Rune2,Can slide left or right. Will push adjacent items. Can be rotated before it is placed. Can be used once per combat.,Può scorrere a sinistra o a destra. Spingerà gli oggetti adiacenti. Può essere ruotato prima di essere posizionato. Può essere usato una volta per combattimento.,
