,WOODEN SWORD,WOODEN SWORD,TAHTA KILIÇ,
,Yellow Rose,Yellow Rose,Sarı Gül,
,Yellow Rose2,Symbolizes friendship. It's still thorny though.,Arkadaşlığı sembolize eder. Hala dikenli gerçi.,
,Whittling Knife,Whittling Knife,Yontma Bıçağı,
,Dreaming Sap,Dreaming Sap,Düşleyen Bitki Özü,
,Flower Pot,Flower Pot,Saksı,
,Carving's Edge,Carving's Edge,Oyma Kenarı,
,Pot Carving,Pot Carving,Çömlek Oyma,
,Cherry Bomb,Cherry Bomb,Kiraz Bombası,
,Energy Carving,Energy Carving,Enerji Oyma,
,Mana Sap,Mana Sap,Mana Özü,
,Mossy Carving,Mossy Carving,Yosunlu Oyma,
,Dreaming Buckler,Dreaming Buckler,Düşleyen Kalkan,
,Dreaming Buckler2,"""Far out!""","""Uzaklarda!""",
,Brothers Bow,Brothers Bow,Kardeş Yay,
,Crown of Roots,Crown of Roots,Köklerin Tacı,
,Hero Carving,Hero Carving,Kahraman Oyma,
,Survival Guide,Survival Guide,Hayatta Kalma Rehberi,
,Sharp Branch,Sharp Branch,Keskin Dal,
,Carved Blade,Carved Blade,Oyma Bıçak,
,Dreaming Sword,Dreaming Sword,Rüya Kılıcı,
,Illusory Blade,Illusory Blade,Hayali Bıçak,
,Illusory Duct Tape,Illusory Duct Tape,Hayali Koli Bandı,
,Dreaming Ring,Dreaming Ring,Rüya Yüzüğü,
,Overgrown Arrow,Overgrown Arrow,Çok büyümüş Ok,
,Wooden Shiv,Wooden Shiv,Ahşap Bıçak,
,Wooden Buckler,Wooden Buckler,Ahşap Kalkan,
,Belt of Dreams,Belt of Dreams,Düşler Kemeri,
,Fuel Pellet,Fuel Pellet,Yakıt Paleti,
,Tree Sword,Tree Sword,Ağaç Kılıcı,
,Poison Carving,Poison Carving,Zehir Oyması,
,Energy Fish,Energy Fish,Enerji Balığı,
,Flowering Cleaver,Flowering Cleaver,Çiçekli Balta,
,Frog Magician Boots,Frog Magician Boots,Büyücü Kurbağa Ayakkabısı,
,Saw Mill,Saw Mill,Kereste Fabrikası,
,Acorn Cap,Acorn Cap,Palamut Şapka,
,Tape Carving,Tape Carving,Bant Oyması,
,Piggy Bang,Piggy Bang,Kumbara,
,Gardener's Helmet,Gardener's Helmet,Bahçıvanın Miğferi, WARNING: ENGLISH TEXT CHANGED #####################################################
,Bolt Carving,Bolt Carving,Cıvata Oyma,
,Mossy Mace,Mossy Mace,Yosunlu Topuz,
,Lucky Carving,Lucky Carving,Şanslı Oyma,
,Shiny Carving,Shiny Carving,Parlak Oyma,
,Carving cyler,Carving cyler,oyma silindiri, WARNING: AUTO-TRANSLATION #####################################################
,Die,Dice,Zar, WARNING: AUTO-TRANSLATION #####################################################
,Die1,Use to reroll your combat rewards,Savaş ödüllerinizi yeniden düzenlemek için kullanın, WARNING: AUTO-TRANSLATION #####################################################
,mortar,mortar,Harç, WARNING: AUTO-TRANSLATION #####################################################
,Mortar1,Use to combine together potions to the left and right,Sağındaki ve solundaki iksirleri birleştirmek için kullanın, WARNING: AUTO-TRANSLATION #####################################################
,Rusty Sword,Rusty Sword,Paslı Kılıç, WARNING: AUTO-TRANSLATION #####################################################
,Ballista,Ballista,Balista, WARNING: AUTO-TRANSLATION #####################################################
,Boo-hoo Buckler,Boo-hoo Buckler,Ağlak Kalkan, WARNING: AUTO-TRANSLATION #####################################################
,Dark Potion,Dark Potion,Kara İksir, WARNING: AUTO-TRANSLATION #####################################################
,Dark Potion1,Use to create a battle,Savaş başlatmak için kullanın, WARNING: AUTO-TRANSLATION #####################################################
,Spare Die,Spare Dice,Yedek Zar, WARNING: AUTO-TRANSLATION #####################################################
,Spare Die1,Use to add to your combat rewards,Savaş ödüllerinize eklemek için kullanın, WARNING: AUTO-TRANSLATION #####################################################
,Spring Gem,Spring Gem,Bahar Mücevheri, WARNING: AUTO-TRANSLATION #####################################################
,Shortcut Map,Shortcut Map,Kısayol Haritası, WARNING: AUTO-TRANSLATION #####################################################
,Shortcut Map1,Use to discover a secret passage!,Gizli bir geçidi keşfetmek için kullanın!, WARNING: AUTO-TRANSLATION #####################################################
,Alembic,Alembic,Süzgeç, WARNING: AUTO-TRANSLATION #####################################################
,Alembic1,Use to duplicate the potion in the space above - for a price,Yukarısındaki iksiri çoğaltmak için kullanın - bir ücret karşılığında, WARNING: AUTO-TRANSLATION #####################################################
,Lizard Blade,Lizard Blade,Kertenkele Bıçağı, WARNING: AUTO-TRANSLATION #####################################################
,Lance,Lance,Kargı, WARNING: AUTO-TRANSLATION #####################################################
,Flame Gem,Flame Gem,Alev Mücevheri, WARNING: AUTO-TRANSLATION #####################################################
,Flame Axe,Flame Axe,Alev Baltası, WARNING: AUTO-TRANSLATION #####################################################
,Fire Staff,Fire Staff,Ateş Asası, WARNING: AUTO-TRANSLATION #####################################################
,Lily Pad,Lily Pad,Nilüfer Yaprağı, WARNING: AUTO-TRANSLATION #####################################################
,Warhorn,Warhorn,Savaş Borusu, WARNING: AUTO-TRANSLATION #####################################################
,Warnhorn1,Use to create a battle,Savaş başlatmak için kullanın, WARNING: AUTO-TRANSLATION #####################################################
,Red Pearl,Red Pearl,Kırmızı İnci, WARNING: AUTO-TRANSLATION #####################################################
,Violet Energy,Violet Energy,Eflatun Enerji, WARNING: AUTO-TRANSLATION #####################################################
,Overgrown Axe,Overgrown Axe ,Aşırı büyümüş Balta, WARNING: AUTO-TRANSLATION #####################################################
,Mixed Potion,Mixed Potion,Karışık İksir, WARNING: AUTO-TRANSLATION #####################################################
,Splitter,Splitter,ayırıcı, WARNING: AUTO-TRANSLATION #####################################################
,Splitter1,Destroys charge. Creates two charges going to the side. Each charge has half the value of the destroyed charge,"Yükü yok eder. Yan tarafa giden iki yük oluşturur. Her yük, yok edilen yükün değerinin yarısına sahiptir", WARNING: AUTO-TRANSLATION #####################################################
,Core,Core,Çekirdek, WARNING: AUTO-TRANSLATION #####################################################
,Battery,Battery,pil, WARNING: AUTO-TRANSLATION #####################################################
,Rotator,Rotator,döndürücü, WARNING: AUTO-TRANSLATION #####################################################
,Ruby Rotator,Ruby Rotator,Yakut Döndürücü, WARNING: AUTO-TRANSLATION #####################################################
,Sharp Rotator,Sharp Rotator,Keskin Döndürücü, WARNING: AUTO-TRANSLATION #####################################################
,Disposable Battery,Disposable Battery,Tek Kullanımlık Pil, WARNING: AUTO-TRANSLATION #####################################################
,Double Battery,Double Battery,Çift Pil, WARNING: AUTO-TRANSLATION #####################################################
,Circuit Board,Circuit Board,Devre kartı, WARNING: AUTO-TRANSLATION #####################################################
,Microchip,Microchip,Mikroçip, WARNING: AUTO-TRANSLATION #####################################################
,Switcher,Switcher,anahtarlayıcı, WARNING: AUTO-TRANSLATION #####################################################
,Switcher1,Use to switch the open side at any time,Açık tarafı istediğiniz zaman değiştirmek için kullanın, WARNING: AUTO-TRANSLATION #####################################################
,Citrine Reverser,Citrine Reverser,Sitrin Ters Çevirici, WARNING: AUTO-TRANSLATION #####################################################
,Amplifier,Amplifier,amplifikatör, WARNING: AUTO-TRANSLATION #####################################################
,Booster,Booster,Yükseltici, WARNING: AUTO-TRANSLATION #####################################################
,Ray Gun,Ray Gun,Işın tabancası, WARNING: AUTO-TRANSLATION #####################################################
,Defensive Grid,Defensive Grid,savunma ızgarası, WARNING: AUTO-TRANSLATION #####################################################
,Cup of Oil,Cup of Oil,Yağ bardağı, WARNING: AUTO-TRANSLATION #####################################################
,Grape Juice,Grape Juice,Üzüm suyu, WARNING: AUTO-TRANSLATION #####################################################
,Wooden Blade,Wooden Blade,Ahşap Bıçak, WARNING: AUTO-TRANSLATION #####################################################
,Reactive Core,Reactive Core,Reaktif Çekirdek, WARNING: AUTO-TRANSLATION #####################################################
,Defensive Core,Defensive Core,Savunma Çekirdeği, WARNING: AUTO-TRANSLATION #####################################################
,Destructive Core,Destructive Core,Yıkıcı Çekirdek, WARNING: AUTO-TRANSLATION #####################################################
,Charger,Charger,Şarj cihazı, WARNING: AUTO-TRANSLATION #####################################################
,Charger1,Destroys charges. First charge is stored. Second charge releases twice the energy stored.,"Yükleri yok eder. İlk şarj kaydedilir. İkinci şarj, depolanan enerjinin iki katını serbest bırakır.", WARNING: AUTO-TRANSLATION #####################################################
,Grinder,Grinder,öğütücü, WARNING: AUTO-TRANSLATION #####################################################
,Heavy Grinder,Heavy Grinder,Ağır Öğütücü, WARNING: AUTO-TRANSLATION #####################################################
,Repeater,Repeater,tekrarlayıcı, WARNING: AUTO-TRANSLATION #####################################################
,Repeater1,Destroys charges. Creates a new 1 energy charge for each energy the charge held.,Yükleri yok eder. Yükün tuttuğu her enerji için yeni bir 1 enerji yükü oluşturur., WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,Reverser,reverser,ters çevirici, WARNING: AUTO-TRANSLATION #####################################################
,Mana Reverser,Mana Reverser,Mana Dönüştürücü, WARNING: AUTO-TRANSLATION #####################################################
,Toggle,Toggle,Aç/Kapat, WARNING: AUTO-TRANSLATION #####################################################
,Toggle1,"Each time this is used, the direction is reversed","Bu her kullanıldığında, yön tersine çevrilir.", WARNING: AUTO-TRANSLATION #####################################################
,Rocket Silo,Rocket Silo,Roket Silosu, WARNING: AUTO-TRANSLATION #####################################################
,Bouncer,Bouncer,fedai, WARNING: AUTO-TRANSLATION #####################################################
,Piston,Piston,Piston, WARNING: AUTO-TRANSLATION #####################################################
,Vacuum,Vacuum,Vakum, WARNING: AUTO-TRANSLATION #####################################################
,Masonry Tools,Masonry Tools,Duvar Aletleri, WARNING: AUTO-TRANSLATION #####################################################
,Mechanical Gem,Mechanical Gem,mekanik mücevher, WARNING: AUTO-TRANSLATION #####################################################
,Sapphire,Sapphire,Safir, WARNING: AUTO-TRANSLATION #####################################################
,Cloud Sword,Cloud Sword,Bulut Kılıcı, WARNING: AUTO-TRANSLATION #####################################################
,Cloud Sword2,It floats and stabs!,Yüzer ve bıçaklar!, WARNING: AUTO-TRANSLATION #####################################################
,Chipped Sword,Chipped Sword,yontma kılıç, WARNING: AUTO-TRANSLATION #####################################################
,Crab Cactus,Crab Cactus,yengeç kaktüs, WARNING: AUTO-TRANSLATION #####################################################
,Vorpal Blade,Vorpal Blade,Vorpal Bıçak, WARNING: AUTO-TRANSLATION #####################################################
,Vorpal Blade2,It goes snicker-snack!,Snicker-aperatif gidiyor!, WARNING: AUTO-TRANSLATION #####################################################
,Bayou Club,Bayou Club,Bayou Kulübü, WARNING: AUTO-TRANSLATION #####################################################
,Book of Nightmares,Book of Nightmares,Kabuslar Kitabı, WARNING: AUTO-TRANSLATION #####################################################
,Dew Drop Blade,Dew Drop Blade,Çiğ Damlası Bıçağı, WARNING: AUTO-TRANSLATION #####################################################
,Green Candle,Green Candle,Yeşil Mum, WARNING: AUTO-TRANSLATION #####################################################
,Jar Carving,Jar Carving,Kavanoz Oymacılığı, WARNING: AUTO-TRANSLATION #####################################################
,Mask of Secrets,Mask of Secrets,Sırların Maskesi, WARNING: AUTO-TRANSLATION #####################################################
,Ring of Dreams,Ring of Dreams,Rüya Yüzüğü, WARNING: AUTO-TRANSLATION #####################################################
,Spiky Carving,Spiky Carving,dikenli oyma, WARNING: AUTO-TRANSLATION #####################################################
,Spiral Lance,Spiral Lance,Spiral Mızrak, WARNING: AUTO-TRANSLATION #####################################################
,Thorn Shiv,Thorn Shiv,dikenli bıçak, WARNING: AUTO-TRANSLATION #####################################################
,Tree Shield,Tree Shield,Ağaç Kalkanı, WARNING: AUTO-TRANSLATION #####################################################
,Vine Wand,Vine Wand,asma değnek, WARNING: AUTO-TRANSLATION #####################################################
,Venom Sword,Venom Sword,zehir kılıcı, WARNING: AUTO-TRANSLATION #####################################################
,Venom Sword2,physician heal thyself,doktor kendini iyileştir, WARNING: AUTO-TRANSLATION #####################################################
,Gem of Anna,Gem of Anna,Anna'nın Mücevheri, WARNING: AUTO-TRANSLATION #####################################################
,Spare Glasses,Spare Glasses,Yedek Gözlük, WARNING: AUTO-TRANSLATION #####################################################
,Spare Glasses2,I can't see without my glasses,gözlüğüm olmadan göremiyorum, WARNING: AUTO-TRANSLATION #####################################################
,Daisy Blade,Daisy Blade,papatya bıçağı, WARNING: AUTO-TRANSLATION #####################################################
,Spoiled Milk,Spoiled Milk,Bozulmuş süt, WARNING: AUTO-TRANSLATION #####################################################
,,,,
,BIG CURSE,BIG CURSE,KOCA LANET,
,CURSE OF HONEY,CURSE OF HONEY,BAL LANETİ,
,CURSE OF POISON,CURSE OF POISON,ZEHİR LANETİ,
,CURSE OF POISON WEAPONS,CURSE OF POISON WEAPONS,ZEHİRLİ SİLAH LANETİ,
,CURSE OF SLIME,CURSE OF SLIME,SLİME LANETİ,
,CURSE OF SLOW,CURSE OF SLOW,YAVAŞLIK LANETİ,
,CURSE OF SPIKES,CURSE OF SPIKES,ÇİVİLERİN LANETİ,
,CURSE OF THORNS,CURSE OF THORNS,DİKENLERİN LANETİ,
,CURSE OF WEAKNESS,CURSE OF WEAKNESS,ZAYIFLIK LANETİ,
,MEDIUM CURSE,MEDIUM CURSE,ORTA BOY LANET,
,SMALL CURSE,SMALL CURSE,UFAK LANET,
,BELT OF KNIVES,BELT OF KNIVES,BIÇAK KUŞAĞI,
,BARBELL,BARBELL,HALTER,
,BOMBSTONE,BOMBSTONE,BOMBATAŞ,
,CLEANSING FLAME,CLEANSING FLAME,ARINDIRAN ATEŞ,
,CONDUCTOR,CONDUCTOR,İLETKEN,
,CORAL,CORAL,MERCAN,
,FLUFFY COTTON,FLUFFY COTTON,POFUDUK PAMUK,
,GLASS BOTTLE,GLASS BOTTLE,CAM ŞİŞE,
,HOURGLASS,HOURGLASS,KUM SAATİ,
,MOUSE WOOD,MOUSE WOOD,FARE ODUNU,
,ORE,ORE,CEVHER,
,SANDWICH,SANDWICH,SANDVİÇ,
,SHIELD SPIRIT,SHIELD SPIRIT,KALKAN RUHU,
,SPICE,SPICE,BAHARAT,
,SPICY GINGER,SPICY GINGER,BAHARATLI ZENCEFİL,
,STOPWATCH,STOPWATCH,KRONOMETRE,
,TUSK,TUSK,MORS DİŞİ,
,WINDMILL,WINDMILL,YEL DEĞİRMENİ,
,FROG TOTEM,FROG TOTEM,KURBAĞA TOTEMİ,
,ETHEREAL BLADE,ETHEREAL BLADE,SEMAVİ KILIÇ,
,ETHEREAL BLADE2,A sword that was too good for this world. We have to share it between dimensions,Bu dünya için fazla iyi bir kılıç. Mutlaka boyutlar arasında paylaşılmalı.,
,ETHEREAL ENERGY,ETHEREAL ENERGY,SEMAVİ ENERJİ,
,ETHEREAL SHIV,ETHEREAL SHIV,SEMAVİ HANÇER,
,FOX RAPIER,FOX RAPIER,Tilki Meç,
,FOX RAPIER2,Foxes can't be trusted,Tilkilere güven olmaz,
,Alloy,Alloy,alaşım, WARNING: AUTO-TRANSLATION #####################################################
,,,,
,GOLD2,The root of all evil. But also very shiny,Bütün kötülüklerin anası. Ama aynı zamanda çok parlak,
,Black Mana Stone,Black Mana Stone,Siyah Mana Taşı,
,Black Mana Stone2,"Unsatisfied, a greedy frog poured his dark heart into this ancient stone",Tatmin olmayan açgözlü bir kurbağa karanlık kalbini bu antik taşa döktü.,
,Black Mana Stone e1,Adjacent or diagonal Mana Stones are destroyed,Bitişik veya çapraz Mana Taşları yok edilir,
,Black Mana Stone e2,Permanently add /x to max mana capacity,Maksimum mana kapasitene kalıcı olarak /x ekler,
,,,,
,HUGE MANA STONE,HUGE MANA STONE,DEVASA MANA TAŞI,
,LARGE MANA STONE,LARGE MANA STONE,BÜYÜK MANA TAŞI,
,MANA STONE,MANA STONE,MANA TAŞI,
,ETHEREAL ARROW,ETHEREAL ARROW,SEMAVİ OK,
,Sliding Rune,Sliding Rune,Kayan Rün,
,Sliding Rune2,Can slide left or right. Will push adjacent items. Can be rotated before it is placed. Can be used once per combat.,Sola veya sağa kayabilir. Bitişik öğeleri itecektir. Yerleştirilmeden önce döndürülebilir. Savaş başına bir kez kullanılabilir.,
,Blue Slime,Blue Snail,Mavi Slime, WARNING: ENGLISH TEXT CHANGED #####################################################
,Blue Slime1,Blueberry flavor! Mmm!,Yabanmersini aromalı! Mmm!,
,Purple Slime,Purple Snail,Mor Slime, WARNING: ENGLISH TEXT CHANGED #####################################################
,Purple Slime1,Grape flavor. Delicious!,Üzüm aromalı. Leziz!,
,Red Slime1,Red Snail,Çilek Aromalı!, WARNING: ENGLISH TEXT CHANGED #####################################################
,Red Slime1,Strawberry flavor!,Çilek Aromalı!,
,Slime,Green Snail,Slime, WARNING: ENGLISH TEXT CHANGED #####################################################
,Slime1,These goopy creatures make you feel sick!,Bu yapış yapış yaratıklar hasta gibi hissetmene neden oluyor!,
,ev8b15o1,She nods and carries on her work.,Başını sallar ve işine devam eder., WARNING: AUTO-TRANSLATION #####################################################
,Red Slime,Red Slime,Kırmızı Slime,
,ev8b1o1,"She takes your weapon, turns it a few times, and then presses it to her anvil. Her hammer sends sparks flying and you turn around to cover your eyes. When you turn back, your weapon glows with a new purpose.","Silahını alır, elinde birkaç kere çevirir ve örsünün üstüne koyar. Çekici adeta kıvılcım çıkarıyordur ve gözlerini korumak için arkanı dönersin. Geri döndüğünde, silahının yeni bir amaçla parladığını görürsün.",
,ev8b1o1t1,I help,Ben yardım etmek,
,ev8b2o1,"She takes your weapon, turns it a few times, and then presses it to her anvil. Her hammer sends sparks flying and you turn around to cover your eyes. When you turn back, your weapon glows with a new purpose.","Silahını alır, elinde birkaç kere çevirir ve örsünün üstüne koyar. Çekici adeta kıvılcım çıkarıyordur ve gözlerini korumak için arkanı dönersin. Geri döndüğünde, silahının yeni bir amaçla parladığını görürsün.",
