,Acorn Cap,Acorn Cap,ŽALUDOVÁ ČEPICE, WARNING: AUTO-TRANSLATION #####################################################
,Tape Carving,Tape Carving,ŘEZBA PÁSKY, WARNING: AUTO-TRANSLATION #####################################################
,Piggy Bang,Piggy Bang,KASIČKA, WARNING: AUTO-TRANSLATION #####################################################
,Gardener's Helmet,Gardener's Helmet,ZAHRADNICKÁ HELMA, WARNING: AUTO-TRANSLATION #####################################################
,Bolt Carving,Bolt Carving,ŘEZBA BLESKU, WARNING: AUTO-TRANSLATION #####################################################
,Mossy Mace,Mossy Mace,MECHOVÝ PALCÁT, WARNING: AUTO-TRANSLATION #####################################################
,Lucky Carving,Lucky Carving,ŘEZBA PRO ŠTĚSTÍ, WARNING: AUTO-TRANSLATION #####################################################
,Shiny Carving,Shiny Carving,LESKLÁ ŘEZBA, WARNING: AUTO-TRANSLATION #####################################################
,Carving cyler,Carving cyler,Carvingový válec, WARNING: AUTO-TRANSLATION #####################################################
,Die,Dice,KOSTKA, WARNING: AUTO-TRANSLATION #####################################################
,Die1,Use to reroll your combat rewards,Použijte k vyměnění vašich odměn z boje, WARNING: AUTO-TRANSLATION #####################################################
,mortar,mortar,HMOŽDÍŘ, WARNING: AUTO-TRANSLATION #####################################################
,Mortar1,Use to combine together potions to the left and right,Použijte k spojení lektvarů nalevo a napravo, WARNING: AUTO-TRANSLATION #####################################################
,Rusty Sword,Rusty Sword,REZAVÝ MEČ, WARNING: AUTO-TRANSLATION #####################################################
,Ballista,Ballista,BALISTA, WARNING: AUTO-TRANSLATION #####################################################
,Boo-hoo Buckler,Boo-hoo Buckler,STRAŠ-PUKLÍŘ, WARNING: AUTO-TRANSLATION #####################################################
,Dark Potion,Dark Potion,TEMNÝ LEKTVAR, WARNING: AUTO-TRANSLATION #####################################################
,Dark Potion1,Use to create a battle,Použijte k vytvoření souboje, WARNING: AUTO-TRANSLATION #####################################################
,Spare Die,Spare Dice,NÁHRADNÍ KOSTKY, WARNING: AUTO-TRANSLATION #####################################################
,Spare Die1,Use to add to your combat rewards,Použijte k přidídavku do vašich bojových odměn, WARNING: AUTO-TRANSLATION #####################################################
,Spring Gem,Spring Gem,JARNÍ DRAHOKAM, WARNING: AUTO-TRANSLATION #####################################################
,Shortcut Map,Shortcut Map,MAPA ZKRATEK, WARNING: AUTO-TRANSLATION #####################################################
,Shortcut Map1,Use to discover a secret passage!,Použijte k objevení tajné chodby!, WARNING: AUTO-TRANSLATION #####################################################
,Alembic,Alembic,ALEMBIK, WARNING: AUTO-TRANSLATION #####################################################
,Alembic1,Use to duplicate the potion in the space above - for a price,Pouýijte k duplikováný lektvaru nad - ale za cenu, WARNING: AUTO-TRANSLATION #####################################################
,Lizard Blade,Lizard Blade,JEŠTĚŘÍ MEČ, WARNING: AUTO-TRANSLATION #####################################################
,Lance,Lance,DŘEVEC, WARNING: AUTO-TRANSLATION #####################################################
,Flame Gem,Flame Gem,OHNIVÝ DRAHOKAM, WARNING: AUTO-TRANSLATION #####################################################
,Flame Axe,Flame Axe,PLAMENNÁ SEKERA, WARNING: AUTO-TRANSLATION #####################################################
,Fire Staff,Fire Staff,OHNIVÁ HŮL, WARNING: AUTO-TRANSLATION #####################################################
,Lily Pad,Lily Pad,LEKNÍN, WARNING: AUTO-TRANSLATION #####################################################
,Warhorn,Warhorn,SIGNÁLNÍ ROH, WARNING: AUTO-TRANSLATION #####################################################
,Warnhorn1,Use to create a battle,Použijte k vytvoření souboje, WARNING: AUTO-TRANSLATION #####################################################
,Red Pearl,Red Pearl,ČERVENÁ PERLA, WARNING: AUTO-TRANSLATION #####################################################
,Violet Energy,Violet Energy,FIALOVÁ ENERGIE, WARNING: AUTO-TRANSLATION #####################################################
,Overgrown Axe,Overgrown Axe ,ZAROSTLÁ SEKERA, WARNING: AUTO-TRANSLATION #####################################################
,Mixed Potion,Mixed Potion,SMÍŠENÝ LEKTVAR, WARNING: AUTO-TRANSLATION #####################################################
,Splitter,Splitter,ROZDĚLOVAČ, WARNING: AUTO-TRANSLATION #####################################################
,Splitter1,Destroys charge. Creates two charges going to the side. Each charge has half the value of the destroyed charge,Rozdělí náboj na 2 do stran. Každý náboj má poloviční hodnotu oproti původnímu náboji, WARNING: AUTO-TRANSLATION #####################################################
,Core,Core,JÁDRO, WARNING: AUTO-TRANSLATION #####################################################
,Battery,Battery,BATERIE, WARNING: AUTO-TRANSLATION #####################################################
,Rotator,Rotator,USMĚRŇOVAČ, WARNING: AUTO-TRANSLATION #####################################################
,Ruby Rotator,Ruby Rotator,RUBÍNOVÝ USMĚRŇOVAČ, WARNING: AUTO-TRANSLATION #####################################################
,Sharp Rotator,Sharp Rotator,OSTRÝ USMĚRŇOVAČ, WARNING: AUTO-TRANSLATION #####################################################
,Disposable Battery,Disposable Battery,JEDNORÁZOVÁ BATERIE, WARNING: AUTO-TRANSLATION #####################################################
,Double Battery,Double Battery,DVOJITÁ BATERIE, WARNING: AUTO-TRANSLATION #####################################################
,Circuit Board,Circuit Board,OBVODOVÁ DESKA, WARNING: AUTO-TRANSLATION #####################################################
,Microchip,Microchip,MIKROČIP, WARNING: AUTO-TRANSLATION #####################################################
,Switcher,Switcher,PŘEPÍNAČ, WARNING: AUTO-TRANSLATION #####################################################
,Switcher1,Use to switch the open side at any time,Použijte k přepnutí otevřené strany, WARNING: AUTO-TRANSLATION #####################################################
,Citrine Reverser,Citrine Reverser,CITRÍNOVÝ OBRACEČ, WARNING: AUTO-TRANSLATION #####################################################
,Amplifier,Amplifier,ZESILOVAČ, WARNING: AUTO-TRANSLATION #####################################################
,Booster,Booster,POSILOVAČ, WARNING: AUTO-TRANSLATION #####################################################
,Ray Gun,Ray Gun,LASEROVÁ PISTOLE, WARNING: AUTO-TRANSLATION #####################################################
,Defensive Grid,Defensive Grid,OBRANNÁ MŘÍŽKA, WARNING: AUTO-TRANSLATION #####################################################
,Cup of Oil,Cup of Oil,ŠÁLEK OLEJE, WARNING: AUTO-TRANSLATION #####################################################
,Grape Juice,Grape Juice,GREPOVÝ DŽUS, WARNING: AUTO-TRANSLATION #####################################################
,Wooden Blade,Wooden Blade,DŘEVĚNÁ DÝKA, WARNING: AUTO-TRANSLATION #####################################################
,Reactive Core,Reactive Core,REAKTIVNÍ JÁDRO, WARNING: AUTO-TRANSLATION #####################################################
,Defensive Core,Defensive Core,DEFENZIVNÍ JÁDRO, WARNING: AUTO-TRANSLATION #####################################################
,Destructive Core,Destructive Core,DESTRUKTIVNÍ JÁDRO, WARNING: AUTO-TRANSLATION #####################################################
,Charger,Charger,NABÍJEČKA, WARNING: AUTO-TRANSLATION #####################################################
,Charger1,Destroys charges. First charge is stored. Second charge releases twice the energy stored.,Ničí náboje. První náboj je uložen. Druhý náboj uvolní dvojnásobek uložené energie., WARNING: AUTO-TRANSLATION #####################################################
,Grinder,Grinder,BRUSKA, WARNING: AUTO-TRANSLATION #####################################################
,Heavy Grinder,Heavy Grinder,TĚŽKÁ BRUSKA, WARNING: AUTO-TRANSLATION #####################################################
,Repeater,Repeater,OPAKOVAČ, WARNING: AUTO-TRANSLATION #####################################################
,Repeater1,Destroys charges. Creates a new 1 energy charge for each energy the charge held.,"Ničí náboje. Vytvoří nový náboj s hodnotou 1 energie za každou energii, kterou náboj měl.", WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,Reverser,reverser,OBRACEČ, WARNING: AUTO-TRANSLATION #####################################################
,Mana Reverser,Mana Reverser,OBRACEČ MANY, WARNING: AUTO-TRANSLATION #####################################################
,Toggle,Toggle,Přepnout, WARNING: AUTO-TRANSLATION #####################################################
,Toggle1,"Each time this is used, the direction is reversed",Při každém použití se směr obrátí, WARNING: AUTO-TRANSLATION #####################################################
,Rocket Silo,Rocket Silo,RAKETOVÉ SILO, WARNING: AUTO-TRANSLATION #####################################################
,Bouncer,Bouncer,ODRÁŽEČ, WARNING: AUTO-TRANSLATION #####################################################
,Piston,Piston,PÍST, WARNING: AUTO-TRANSLATION #####################################################
,Vacuum,Vacuum,VYSAVAČ, WARNING: AUTO-TRANSLATION #####################################################
,Masonry Tools,Masonry Tools,ZEDNICKÉ NÁŘADÍ, WARNING: AUTO-TRANSLATION #####################################################
,Mechanical Gem,Mechanical Gem,MECHANICKÝ DRAHOKAM, WARNING: AUTO-TRANSLATION #####################################################
,Sapphire,Sapphire,Safír, WARNING: AUTO-TRANSLATION #####################################################
,Cloud Sword,Cloud Sword,Oblačný meč, WARNING: AUTO-TRANSLATION #####################################################
,Cloud Sword2,It floats and stabs!,Plave a bodá!, WARNING: AUTO-TRANSLATION #####################################################
,Chipped Sword,Chipped Sword,Štípaný meč, WARNING: AUTO-TRANSLATION #####################################################
,Crab Cactus,Crab Cactus,Krabí kaktus, WARNING: AUTO-TRANSLATION #####################################################
,Vorpal Blade,Vorpal Blade,Vorpal Blade, WARNING: AUTO-TRANSLATION #####################################################
,Vorpal Blade2,It goes snicker-snack!,Jde to snicker-snack!, WARNING: AUTO-TRANSLATION #####################################################
,Bayou Club,Bayou Club,Klub Bayou, WARNING: AUTO-TRANSLATION #####################################################
,Book of Nightmares,Book of Nightmares,Kniha nočních můr, WARNING: AUTO-TRANSLATION #####################################################
,Dew Drop Blade,Dew Drop Blade,Čepel kapky rosy, WARNING: AUTO-TRANSLATION #####################################################
,Green Candle,Green Candle,Zelená svíčka, WARNING: AUTO-TRANSLATION #####################################################
,Jar Carving,Jar Carving,Jar Carving, WARNING: AUTO-TRANSLATION #####################################################
,Mask of Secrets,Mask of Secrets,Maska tajemství, WARNING: AUTO-TRANSLATION #####################################################
,Ring of Dreams,Ring of Dreams,Prsten snů, WARNING: AUTO-TRANSLATION #####################################################
,Spiky Carving,Spiky Carving,Špičaté řezbářství, WARNING: AUTO-TRANSLATION #####################################################
,Spiral Lance,Spiral Lance,Spirálové kopí, WARNING: AUTO-TRANSLATION #####################################################
,Thorn Shiv,Thorn Shiv,Thorn Shiv, WARNING: AUTO-TRANSLATION #####################################################
,Tree Shield,Tree Shield,Stromový štít, WARNING: AUTO-TRANSLATION #####################################################
,Vine Wand,Vine Wand,Hůlka z révy, WARNING: AUTO-TRANSLATION #####################################################
,Venom Sword,Venom Sword,Jedový meč, WARNING: AUTO-TRANSLATION #####################################################
,Venom Sword2,physician heal thyself,lékař uzdrav se sám, WARNING: AUTO-TRANSLATION #####################################################
,Gem of Anna,Gem of Anna,Klenot Anny, WARNING: AUTO-TRANSLATION #####################################################
,Spare Glasses,Spare Glasses,Náhradní brýle, WARNING: AUTO-TRANSLATION #####################################################
,Spare Glasses2,I can't see without my glasses,Bez brýlí nevidím, WARNING: AUTO-TRANSLATION #####################################################
,Daisy Blade,Daisy Blade,Daisy Bladeová, WARNING: AUTO-TRANSLATION #####################################################
,Spoiled Milk,Spoiled Milk,Zkažené mléko, WARNING: AUTO-TRANSLATION #####################################################
,,,,
,BIG CURSE,BIG CURSE,VELKÁ KLETBA,
,CURSE OF HONEY,CURSE OF HONEY,MEDOVÁ KLETBA,
,CURSE OF POISON,CURSE OF POISON,KLETBA JEDU,
,CURSE OF POISON WEAPONS,CURSE OF POISON WEAPONS,KLETBA OTRÁVENÝCH ZBRANÍ,
,CURSE OF SLIME,CURSE OF SLIME,KLETBA SLIZU,
,CURSE OF SLOW,CURSE OF SLOW,KLETBA ZPOMALENÍ,
,CURSE OF SPIKES,CURSE OF SPIKES,KLEDBA HROTŮ,
,CURSE OF THORNS,CURSE OF THORNS,KLEDBA OSTNŮ,
,CURSE OF WEAKNESS,CURSE OF WEAKNESS,KLETBA SLABOSTI,
,MEDIUM CURSE,MEDIUM CURSE,STŘEDNÍ KLETBA,
,SMALL CURSE,SMALL CURSE,MALÁ KLETBA,
,BELT OF KNIVES,BELT OF KNIVES,PÁS NOŽU,
,BARBELL,BARBELL,ČINKA,
,BOMBSTONE,BOMBSTONE,BOMBA,
,CLEANSING FLAME,CLEANSING FLAME,OČISŤUJÍCÍ PLAMEN,
,CONDUCTOR,CONDUCTOR,VODIČ,
,CORAL,CORAL,KORÁL,
,FLUFFY COTTON,FLUFFY COTTON,NADÝCHANÁ BAVLNA,
,GLASS BOTTLE,GLASS BOTTLE,SKLENĚNÁ LÁHEV,
,HOURGLASS,HOURGLASS,PŘESÝPACÍ HODINY,
,MOUSE WOOD,MOUSE WOOD,MYŠÍ DŘEVO,
,ORE,ORE,RUDA,
,SANDWICH,SANDWICH,SENDVIČ,
,SHIELD SPIRIT,SHIELD SPIRIT,DUCH ŠTÍTU,
,SPICE,SPICE,KOŘENÍ,
,SPICY GINGER,SPICY GINGER,OSTRÝ ZÁZVOR,
,STOPWATCH,STOPWATCH,STOPKY,
,TUSK,TUSK,KEL,
,WINDMILL,WINDMILL,VĚTRNÝ MLÝN,
,FROG TOTEM,FROG TOTEM,ŽABÍ TOTEM,
,ETHEREAL BLADE,ETHEREAL BLADE,VĚČNÝ MEČ,
,ETHEREAL BLADE2,A sword that was too good for this world. We have to share it between dimensions,Meč který byl pro tento svět příliš dobrý. Musíme ho sdílet mezi dimenzemi,který byl pro tento svět příliš dobrý. Musíme ho sdílet mezi dimenzemi
,ETHEREAL ENERGY,ETHEREAL ENERGY,VĚČNÁ ENERGIE,
,ETHEREAL SHIV,ETHEREAL SHIV,VĚČNÝ NŮŽ,
,FOX RAPIER,FOX RAPIER,LIŠČÍ RAPÍR,
,FOX RAPIER2,Foxes can't be trusted,Liškám se nedá věřit,
,Alloy,Alloy,Slitina, WARNING: AUTO-TRANSLATION #####################################################
,,,,
,GOLD2,The root of all evil. But also very shiny,Zdroj všeho zla. Ale bliští se,
,Black Mana Stone,Black Mana Stone,Black Mana Stone,
,Black Mana Stone2,"Unsatisfied, a greedy frog poured his dark heart into this ancient stone",Nespokojivá a lakomá žába vlila svoje temné srdce do tohoto pradávného kamene,Unsatisfied WARNING: ENGLISH TEXT CHANGED #####################################################
,Black Mana Stone e1,Adjacent or diagonal Mana Stones are destroyed,Přilehlé a diagonální Kameny Many budou zničeny,
,Black Mana Stone e2,Permanently add /x to max mana capacity,Permanentně přidej /x do kapacity many,
,,,,
,HUGE MANA STONE,HUGE MANA STONE,OBŘÍ KÁMEN MANY,
,LARGE MANA STONE,LARGE MANA STONE,VELKÝ KÁMEN MANY,
,MANA STONE,MANA STONE,KÁMEN MANY,
,ETHEREAL ARROW,ETHEREAL ARROW,VĚČNÝ ŠÍP,
,Sliding Rune,Sliding Rune,POSUVNÁ RUNA,
,Sliding Rune2,Can slide left or right. Will push adjacent items. Can be rotated before it is placed. Can be used once per combat.,Lze posunout doleva nebo doprava. Tlačí přilehlé předměty. Před umístěním lze otáčet. Lze použít jednou za souboj.,
,Blue Slime,Blue Snail,Modrý Sliz, WARNING: ENGLISH TEXT CHANGED #####################################################
,Blue Slime1,Blueberry flavor! Mmm!,Borůvková příchuť! Mňam!,
,Purple Slime,Purple Snail,Fialový Sliz, WARNING: ENGLISH TEXT CHANGED #####################################################
,Purple Slime1,Grape flavor. Delicious!,Hroznová příchuť. Delikatesa!,
,Red Slime1,Red Snail,Jahodová příchuť!, WARNING: ENGLISH TEXT CHANGED #####################################################
,Red Slime1,Strawberry flavor!,Jahodová příchuť!,
,Slime,Green Snail,Sliz, WARNING: ENGLISH TEXT CHANGED #####################################################
,Slime1,These goopy creatures make you feel sick!,Z těchto praštěných stvoření vám bude špatně!,
,ev8b15o1,She nods and carries on her work.,Přikývne a pokračuje ve své práci., WARNING: AUTO-TRANSLATION #####################################################
,Red Slime,Red Slime,Červený Sliz,
,ev8b1o1,"She takes your weapon, turns it a few times, and then presses it to her anvil. Her hammer sends sparks flying and you turn around to cover your eyes. When you turn back, your weapon glows with a new purpose.",Vezme tvou zbraň. Párkrát ji otočí a pak přitiskne na kovadlinu. Údery jejího kladiva posílají jiskry vzduchem tak se otočíš a zakryješ si oči. Když se podíváš zpátky tvá zbraň září novým potenciálem.,and then presses it to her anvil. Her hammer sends sparks flying and you turn around to cover your eyes. When you turn back WARNING: ENGLISH TEXT CHANGED #####################################################
,ev8b1o1t1,I help,Já pomoci,
,ev8b2o1,"She takes your weapon, turns it a few times, and then presses it to her anvil. Her hammer sends sparks flying and you turn around to cover your eyes. When you turn back, your weapon glows with a new purpose.",Vezme tvou zbraň. Párkrát ji otočí a pak přitiskne na kovadlinu. Údery jejího kladiva posílají jiskry vzduchem tak se otočíš a zakryješ si oči. Když se podíváš zpátky tvá zbraň září novým potenciálem.,and then presses it to her anvil. Her hammer sends sparks flying and you turn around to cover your eyes. When you turn back WARNING: ENGLISH TEXT CHANGED #####################################################
,ev8b2o1t1,I help,Já pomoci,
,ev8b3o1,"She takes your weapon, turns it a few times, and then presses it to her anvil. Her hammer sends sparks flying and you turn around to cover your eyes. When you turn back, your weapon glows with a new purpose.",Vezme tvou zbraň. Párkrát ji otočí a pak přitiskne na kovadlinu. Údery jejího kladiva posílají jiskry vzduchem tak se otočíš a zakryješ si oči. Když se podíváš zpátky tvá zbraň září novým potenciálem.,and then presses it to her anvil. Her hammer sends sparks flying and you turn around to cover your eyes. When you turn back WARNING: ENGLISH TEXT CHANGED #####################################################
,ev8b3o1t1,I help,Já pomoct,
,ev8b4o1,She nods and carries on her work.,Přikývne a pokračuej ve své práci.,
,ev8b4o1t1,Work to do.,Mít práci.,
,ev8b4o1t2,No want?,Nechtít?,
,ev8b4o1t3,Still here...,Furt tady...,
,LUCKY DAGGER,LUCKY DAGGER,ŠTASTNÁ DÝKA,
,rt5d,Hard Mode 4,Těžká hra 4, WARNING: AUTO-TRANSLATION #####################################################
