,Tape Carving,Tape Carving,Rzeźba Taśmy klejącej, WARNING: AUTO-TRANSLATION #####################################################
,Piggy Bang,Piggy Bang,Swinka Skarbonka, WARNING: AUTO-TRANSLATION #####################################################
,Gardener's Helmet,Gardener's Helmet,KASK OGRODNIKA, WARNING: AUTO-TRANSLATION #####################################################
,Bolt Carving,Bolt Carving,RZEŹBA BŁYSKAWICY, WARNING: AUTO-TRANSLATION #####################################################
,Mossy Mace,Mossy Mace,OMSZAŁA BUŁAWA, WARNING: AUTO-TRANSLATION #####################################################
,Lucky Carving,Lucky Carving,SZCZĘŚLIWA RZEŹBA, WARNING: AUTO-TRANSLATION #####################################################
,Shiny Carving,Shiny Carving,BŁYSZCZĄCA RZEŹBA, WARNING: AUTO-TRANSLATION #####################################################
,Carving cyler,Carving cyler,Cylindra do rzeźbienia, WARNING: AUTO-TRANSLATION #####################################################
,Die,Dice,Kostka, WARNING: AUTO-TRANSLATION #####################################################
,Die1,Use to reroll your combat rewards,Użyj żeby przerzucić nagrody za walkę, WARNING: AUTO-TRANSLATION #####################################################
,mortar,mortar,moździerz, WARNING: AUTO-TRANSLATION #####################################################
,Mortar1,Use to combine together potions to the left and right,Użyj do łączenia ze sobą mikstur po lewej i prawej stronie, WARNING: AUTO-TRANSLATION #####################################################
,Rusty Sword,Rusty Sword,Zardzewiały miecz, WARNING: AUTO-TRANSLATION #####################################################
,Ballista,Ballista,Balista, WARNING: AUTO-TRANSLATION #####################################################
,Boo-hoo Buckler,Boo-hoo Buckler,PUKLERZ BU-HU, WARNING: AUTO-TRANSLATION #####################################################
,Dark Potion,Dark Potion,Mroczna Mikstura, WARNING: AUTO-TRANSLATION #####################################################
,Dark Potion1,Use to create a battle,Użyj by stworzyć walkę, WARNING: AUTO-TRANSLATION #####################################################
,Spare Die,Spare Dice,Zapasowe kości, WARNING: AUTO-TRANSLATION #####################################################
,Spare Die1,Use to add to your combat rewards,Użyć by dodać do nagród za walkę, WARNING: AUTO-TRANSLATION #####################################################
,Spring Gem,Spring Gem,Sprężysty klejnot, WARNING: AUTO-TRANSLATION #####################################################
,Shortcut Map,Shortcut Map,Mapa skrótów, WARNING: AUTO-TRANSLATION #####################################################
,Shortcut Map1,Use to discover a secret passage!,"Użyj, aby odkryć tajne przejście!", WARNING: AUTO-TRANSLATION #####################################################
,Alembic,Alembic,Alembik, WARNING: AUTO-TRANSLATION #####################################################
,Alembic1,Use to duplicate the potion in the space above - for a price,Użyj by zduplikować miksturę powyżej - za zapłatą, WARNING: AUTO-TRANSLATION #####################################################
,Lizard Blade,Lizard Blade,Jaszczurcze Ostrze, WARNING: AUTO-TRANSLATION #####################################################
,Lance,Lance,Lanca, WARNING: AUTO-TRANSLATION #####################################################
,Flame Gem,Flame Gem,Ognisty klejnot, WARNING: AUTO-TRANSLATION #####################################################
,Flame Axe,Flame Axe,Płomienny Topór, WARNING: AUTO-TRANSLATION #####################################################
,Fire Staff,Fire Staff,OGNISTY KOSTUR, WARNING: AUTO-TRANSLATION #####################################################
,Lily Pad,Lily Pad,Lilia Wodna, WARNING: AUTO-TRANSLATION #####################################################
,Warhorn,Warhorn,RÓG WOJENNY, WARNING: AUTO-TRANSLATION #####################################################
,Warnhorn1,Use to create a battle,Użyj by stworzyć walkę, WARNING: AUTO-TRANSLATION #####################################################
,Red Pearl,Red Pearl,Czerwona Perła, WARNING: AUTO-TRANSLATION #####################################################
,Violet Energy,Violet Energy,Fioletowa energia, WARNING: AUTO-TRANSLATION #####################################################
,Overgrown Axe,Overgrown Axe ,Przerośnięty Topór, WARNING: AUTO-TRANSLATION #####################################################
,Mixed Potion,Mixed Potion,Zmieszana Mikstura, WARNING: AUTO-TRANSLATION #####################################################
,Splitter,Splitter,Rozdzielacz, WARNING: AUTO-TRANSLATION #####################################################
,Splitter1,Destroys charge. Creates two charges going to the side. Each charge has half the value of the destroyed charge,Niszczy ładunek. Tworzy dwa ładunki odchodzące na bok. Każdy ładunek ma połowę wartości zniszczonego ładunku, WARNING: AUTO-TRANSLATION #####################################################
,Core,Core,Rdzeń, WARNING: AUTO-TRANSLATION #####################################################
,Battery,Battery,Bateria, WARNING: AUTO-TRANSLATION #####################################################
,Rotator,Rotator,Rotator, WARNING: AUTO-TRANSLATION #####################################################
,Ruby Rotator,Ruby Rotator,Rubinowy Rotator, WARNING: AUTO-TRANSLATION #####################################################
,Sharp Rotator,Sharp Rotator,Ostry rotator, WARNING: AUTO-TRANSLATION #####################################################
,Disposable Battery,Disposable Battery,Jednorazowa bateria, WARNING: AUTO-TRANSLATION #####################################################
,Double Battery,Double Battery,Podwójna bateria, WARNING: AUTO-TRANSLATION #####################################################
,Circuit Board,Circuit Board,Płytka obwodowa, WARNING: AUTO-TRANSLATION #####################################################
,Microchip,Microchip,Mikroczip, WARNING: AUTO-TRANSLATION #####################################################
,Switcher,Switcher,Przełącznik, WARNING: AUTO-TRANSLATION #####################################################
,Switcher1,Use to switch the open side at any time,"Użyj, aby przełączyć otwartą stronę w dowolnym momencie", WARNING: AUTO-TRANSLATION #####################################################
,Citrine Reverser,Citrine Reverser,Odwracacz cytrynu, WARNING: AUTO-TRANSLATION #####################################################
,Amplifier,Amplifier,Wzmacniacz, WARNING: AUTO-TRANSLATION #####################################################
,Booster,Booster,Wzmacniacz, WARNING: AUTO-TRANSLATION #####################################################
,Ray Gun,Ray Gun,Pistolet laserowy, WARNING: AUTO-TRANSLATION #####################################################
,Defensive Grid,Defensive Grid,Siatka obronna, WARNING: AUTO-TRANSLATION #####################################################
,Cup of Oil,Cup of Oil,Kubek Oleju, WARNING: AUTO-TRANSLATION #####################################################
,Grape Juice,Grape Juice,Sok winogronowy, WARNING: AUTO-TRANSLATION #####################################################
,Wooden Blade,Wooden Blade,Drewniane ostrze, WARNING: AUTO-TRANSLATION #####################################################
,Reactive Core,Reactive Core,Rdzeń reaktywny, WARNING: AUTO-TRANSLATION #####################################################
,Defensive Core,Defensive Core,Rdzeń obronny, WARNING: AUTO-TRANSLATION #####################################################
,Destructive Core,Destructive Core,Destrukcyjny rdzeń, WARNING: AUTO-TRANSLATION #####################################################
,Charger,Charger,Ładowarka, WARNING: AUTO-TRANSLATION #####################################################
,Charger1,Destroys charges. First charge is stored. Second charge releases twice the energy stored.,Niszczy ładunki. Przechowywany jest pierwszy ładunek. Drugi ładunek uwalnia dwukrotnie zgromadzoną energię., WARNING: AUTO-TRANSLATION #####################################################
,Grinder,Grinder,Szlifierka, WARNING: AUTO-TRANSLATION #####################################################
,Heavy Grinder,Heavy Grinder,Ciężki młynek, WARNING: AUTO-TRANSLATION #####################################################
,Repeater,Repeater,Przekaźnik, WARNING: AUTO-TRANSLATION #####################################################
,Repeater1,Destroys charges. Creates a new 1 energy charge for each energy the charge held.,Niszczy ładunki. Tworzy nowy 1 ładunek energetyczny za każdy posiadany ładunek., WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,Reverser,reverser,Zawracacz, WARNING: AUTO-TRANSLATION #####################################################
,Mana Reverser,Mana Reverser,Odwracacz many, WARNING: AUTO-TRANSLATION #####################################################
,Toggle,Toggle,Przełącznik, WARNING: AUTO-TRANSLATION #####################################################
,Toggle1,"Each time this is used, the direction is reversed","Za każdym razem, gdy jest używany, kierunek jest odwracany", WARNING: AUTO-TRANSLATION #####################################################
,Rocket Silo,Rocket Silo,Silos rakietowy, WARNING: AUTO-TRANSLATION #####################################################
,Bouncer,Bouncer,Wykidajło, WARNING: AUTO-TRANSLATION #####################################################
,Piston,Piston,Tłok, WARNING: AUTO-TRANSLATION #####################################################
,Vacuum,Vacuum,Próżnia, WARNING: AUTO-TRANSLATION #####################################################
,Masonry Tools,Masonry Tools,Narzędzia murarskie, WARNING: AUTO-TRANSLATION #####################################################
,Mechanical Gem,Mechanical Gem,Mechaniczny klejnot, WARNING: AUTO-TRANSLATION #####################################################
,Sapphire,Sapphire,Szafir, WARNING: AUTO-TRANSLATION #####################################################
,Cloud Sword,Cloud Sword,Miecz chmur, WARNING: AUTO-TRANSLATION #####################################################
,Cloud Sword2,It floats and stabs!,Unosi się i dźga!, WARNING: AUTO-TRANSLATION #####################################################
,Chipped Sword,Chipped Sword,Wyszczerbiony miecz, WARNING: AUTO-TRANSLATION #####################################################
,Crab Cactus,Crab Cactus,Grudnik, WARNING: AUTO-TRANSLATION #####################################################
,Vorpal Blade,Vorpal Blade,Śmiercinośne Ostrze, WARNING: AUTO-TRANSLATION #####################################################
,Vorpal Blade2,It goes snicker-snack!,Rach ciach ciach!, WARNING: AUTO-TRANSLATION #####################################################
,Bayou Club,Bayou Club,Maczuga Bayou, WARNING: AUTO-TRANSLATION #####################################################
,Book of Nightmares,Book of Nightmares,Księga Koszmarów, WARNING: AUTO-TRANSLATION #####################################################
,Dew Drop Blade,Dew Drop Blade,Ostrze Rosy, WARNING: AUTO-TRANSLATION #####################################################
,Green Candle,Green Candle,Zielona Świeca, WARNING: AUTO-TRANSLATION #####################################################
,Jar Carving,Jar Carving,Rzeźba słoika, WARNING: AUTO-TRANSLATION #####################################################
,Mask of Secrets,Mask of Secrets,Maska Tajemnic, WARNING: AUTO-TRANSLATION #####################################################
,Ring of Dreams,Ring of Dreams,Pierścień Snów, WARNING: AUTO-TRANSLATION #####################################################
,Spiky Carving,Spiky Carving,Kolczasta rzeźba, WARNING: AUTO-TRANSLATION #####################################################
,Spiral Lance,Spiral Lance,Spiralna lanca, WARNING: AUTO-TRANSLATION #####################################################
,Thorn Shiv,Thorn Shiv,Nóż z ciernia, WARNING: AUTO-TRANSLATION #####################################################
,Tree Shield,Tree Shield,Tarcza Drzewa, WARNING: AUTO-TRANSLATION #####################################################
,Vine Wand,Vine Wand,Różdżka winorośli, WARNING: AUTO-TRANSLATION #####################################################
,Venom Sword,Venom Sword,Miecz Jadu, WARNING: AUTO-TRANSLATION #####################################################
,Venom Sword2,physician heal thyself,"lekarzu, lecz sie sam!", WARNING: AUTO-TRANSLATION #####################################################
,Gem of Anna,Gem of Anna,Klejnot Anny, WARNING: AUTO-TRANSLATION #####################################################
,Spare Glasses,Spare Glasses,Zapasowe okulary, WARNING: AUTO-TRANSLATION #####################################################
,Spare Glasses2,I can't see without my glasses,Nic nie widzę bez okularów, WARNING: AUTO-TRANSLATION #####################################################
,Daisy Blade,Daisy Blade,Ostrze Stokrotki, WARNING: AUTO-TRANSLATION #####################################################
,Spoiled Milk,Spoiled Milk,Rozlane mleko, WARNING: AUTO-TRANSLATION #####################################################
,,,,
,BIG CURSE,BIG CURSE,DUŻA KLĄTWA,
,CURSE OF HONEY,CURSE OF HONEY,KLĄTWA MIODU,
,CURSE OF POISON,CURSE OF POISON,KLĄTWA TRUCIZNY,
,CURSE OF POISON WEAPONS,CURSE OF POISON WEAPONS,KLĄTWA ZATRUTEJ BRONI,
,CURSE OF SLIME,CURSE OF SLIME,KLĄTWA ŚLUZU,
,CURSE OF SLOW,CURSE OF SLOW,KLĄTWA SPOWOLNIENIA,
,CURSE OF SPIKES,CURSE OF SPIKES,KLĄTWA KOLCÓW,
,CURSE OF THORNS,CURSE OF THORNS,KLĄTWA CIERNI,
,CURSE OF WEAKNESS,CURSE OF WEAKNESS,KLĄTWA OSŁABIENIA,
,MEDIUM CURSE,MEDIUM CURSE,ŚREDNIA KLĄTWA,
,SMALL CURSE,SMALL CURSE,MAŁA KLĄTWA,
,BELT OF KNIVES,BELT OF KNIVES,PAS NOŻY,
,BARBELL,BARBELL,SZTANGA,
,BOMBSTONE,BOMBSTONE,WYBUCHAJĄCY KRYSZTAŁ,
,CLEANSING FLAME,CLEANSING FLAME,OCZYSZCZAJĄCY PŁOMIEŃ,
,CONDUCTOR,CONDUCTOR,PRZEWODNIK,
,CORAL,CORAL,KORALOWIEC,
,FLUFFY COTTON,FLUFFY COTTON,PUSZYSTA BAWEŁNA,
,GLASS BOTTLE,GLASS BOTTLE,SZKLANA BUTELKA,
,HOURGLASS,HOURGLASS,KLEPSYDRA,
,MOUSE WOOD,MOUSE WOOD,MYSIE DREWNO,
,ORE,ORE,RUDA,
,SANDWICH,SANDWICH,KANAPKA,
,SHIELD SPIRIT,SHIELD SPIRIT,DUCH TARCZY,
,SPICE,SPICE,PRZYPRAWA,
,SPICY GINGER,SPICY GINGER,PIKANTNY IMBIR,
,STOPWATCH,STOPWATCH,STOPER,
,TUSK,TUSK,KIEŁ,
,WINDMILL,WINDMILL,WIATRAK,
,FROG TOTEM,FROG TOTEM,ŻABI TOTEM,
,ETHEREAL BLADE,ETHEREAL BLADE,ETERYCZNE OSTRZE,
,ETHEREAL BLADE2,A sword that was too good for this world. We have to share it between dimensions,"Miecz, który był zbyt dobry dla tego świata. Musimy dzielić się nim między wymiarami.",
,ETHEREAL ENERGY,ETHEREAL ENERGY,ETERYCZNA ENERGIA,
,ETHEREAL SHIV,ETHEREAL SHIV,ETERYCZNY NÓŻ,
,FOX RAPIER,FOX RAPIER,LISI RAPIER,
,FOX RAPIER2,Foxes can't be trusted,Lisom nie można ufać,
,Alloy,Alloy,Stop, WARNING: AUTO-TRANSLATION #####################################################
,,,,
,GOLD2,The root of all evil. But also very shiny,Źródło całego zła. Ale też ładnie błyszczy,
,Black Mana Stone,Black Mana Stone,Czarny Kryształ Many, WARNING: AUTO-TRANSLATION #####################################################
,Black Mana Stone2,"Unsatisfied, a greedy frog poured his dark heart into this ancient stone","Niezadowolony, chciwy żabi czarodziej przelał swoje mroczne serce w ten pradawny kamień", WARNING: AUTO-TRANSLATION #####################################################
,Black Mana Stone e1,Adjacent or diagonal Mana Stones are destroyed,Kryształy Many przylegające i po przekątnej zostają zniszczone, WARNING: AUTO-TRANSLATION #####################################################
,Black Mana Stone e2,Permanently add /x to max mana capacity,Na stałe dodaje /x do maksymalnej pojemności many, WARNING: AUTO-TRANSLATION #####################################################
,,,,
,HUGE MANA STONE,HUGE MANA STONE,WIELKI KRYSZTAŁ MANY,
,LARGE MANA STONE,LARGE MANA STONE,DUŻY KRYSZTAŁ MANY,
,MANA STONE,MANA STONE,KRYSZTAŁ MANY,
,ETHEREAL ARROW,ETHEREAL ARROW,ETERYCZNA STRZAŁA,
,Sliding Rune,Sliding Rune,ŚLIZGAJĄCA RUNA,
,Sliding Rune2,Can slide left or right. Will push adjacent items. Can be rotated before it is placed. Can be used once per combat.,Może się ślizgać w prawo lub w lewo. Przesunie sąsiadujące przedmioty Może zostać obrócona przed dodaniem. Może zostać użyta raz w czasie walki.,
,Blue Slime,Blue Snail,Niebieski ślimak, WARNING: ENGLISH TEXT CHANGED #####################################################
,Blue Slime1,Blueberry flavor! Mmm!,Jagodowy! Mój ulubiony!,
,Purple Slime,Purple Snail,Fioletowy Ślimak, WARNING: ENGLISH TEXT CHANGED #####################################################
,Purple Slime1,Grape flavor. Delicious!,Winogronowy. Przepyszny!,
,Red Slime1,Red Snail,Truskawkowy!, WARNING: ENGLISH TEXT CHANGED #####################################################
,Red Slime1,Strawberry flavor!,Truskawkowy!,
,Slime,Green Snail,Zielony Ślimak, WARNING: ENGLISH TEXT CHANGED #####################################################
,Slime1,These goopy creatures make you feel sick!,Te paskudne stworzenia przyprawiają cię o mdłości!,
,ev8b15o1,She nods and carries on her work.,Przytakuje i wraca do pracy, WARNING: AUTO-TRANSLATION #####################################################
,Red Slime,Red Slime,Czerwony ślimak,
,ev8b1o1,"She takes your weapon, turns it a few times, and then presses it to her anvil. Her hammer sends sparks flying and you turn around to cover your eyes. When you turn back, your weapon glows with a new purpose.","Zabiera twoją broń, obraca ją kilka razy w rękach i kładzie na kowadle. Przy uderzeniu młota sypią się iskry, a ty odwracasz się by zakryć wzrok. Kiedy spoglądasz ponownie, twoja broń promienieje nowym przeznaczeniem.",
,ev8b1o1t1,I help,Pomogę,
,ev8b2o1,"She takes your weapon, turns it a few times, and then presses it to her anvil. Her hammer sends sparks flying and you turn around to cover your eyes. When you turn back, your weapon glows with a new purpose.","Zabiera twoją broń, obraca ją kilka razy w rękach i kładzie na kowadle. Przy uderzeniu młota sypią się iskry a ty odwracasz się by zakryć wzrok. Kiedy spoglądasz ponownie, twoja broń promienieje nowym przeznaczeniem.",
,ev8b2o1t1,I help,Pomogę,
,ev8b3o1,"She takes your weapon, turns it a few times, and then presses it to her anvil. Her hammer sends sparks flying and you turn around to cover your eyes. When you turn back, your weapon glows with a new purpose.","Zabiera twoją broń, obraca ją kilka razy w rękach i kładzie na kowadle. Przy uderzeniu młota sypią się iskry a ty odwracasz się by zakryć wzrok. Kiedy spoglądasz ponownie, twoja broń promienieje nowym przeznaczeniem.",
,ev8b3o1t1,I help,Pomogę,
,ev8b4o1,She nods and carries on her work.,Przytakuje i wraca do pracy,
,ev8b4o1t1,Work to do.,Praca do zrobienia.,
,ev8b4o1t2,No want?,Nie chcesz?,
,ev8b4o1t3,Still here...,Wciąż tutaj…,
,LUCKY DAGGER,LUCKY DAGGER,SZCZĘŚLIWY SZTYLET,
,rt5d,Hard Mode 4,Tryb trudny 4, WARNING: AUTO-TRANSLATION #####################################################
,Trebuchet,Trebuchet,Trebusz, WARNING: AUTO-TRANSLATION #####################################################
